HMSL Small Mol HMS LINCS ID,HMSL Small Mol Name,Gene ID,Binding Class,HUGO Gene Symbol
10067-999,Barasertib,11184,10,MAP4K1
10069-101,Enzastaurin,11184,3,MAP4K1
10069-999,Enzastaurin,11184,3,MAP4K1
10070-101,NPK76-II-72-1,11184,10,MAP4K1
10075-101,QL-X-138,11184,10,MAP4K1
10076-101,QL-XI-92,11184,10,MAP4K1
10080-101,Torin2,11184,10,MAP4K1
10083-101,WZ-7043,11184,10,MAP4K1
10086-101,XMD11-50,11184,10,MAP4K1
10087-101,XMD11-85h,11184,10,MAP4K1
10089-101,XMD14-99,11184,10,MAP4K1
10090-101,XMD15-27,11184,10,MAP4K1
10093-101,XMD8-85,11184,10,MAP4K1
10094-101,XMD8-92,11184,10,MAP4K1
10095-101,ZG-10,11184,10,MAP4K1
10097-101,Erlotinib,11184,10,MAP4K1
10097-102,Erlotinib,11184,10,MAP4K1
10097-999,Erlotinib,11184,10,MAP4K1
10098-101,Gefitinib,11184,10,MAP4K1
10098-999,Gefitinib,11184,10,MAP4K1
10099-101,Nilotinib,11184,2,MAP4K1
10099-999,Nilotinib,11184,2,MAP4K1
10101-101,PD0325901,11184,10,MAP4K1
10103-101,Staurosporine,11184,1,MAP4K1
10103-999,Staurosporine,11184,1,MAP4K1
10105-101,MPS-1-IN-1,11184,10,MAP4K1
10114-101,Pazopanib,11184,2,MAP4K1
10114-102,Pazopanib,11184,2,MAP4K1
10114-999,Pazopanib,11184,2,MAP4K1
10120-102,Canertinib,11184,10,MAP4K1
10120-999,Canertinib,11184,10,MAP4K1
10123-101,SGX523,11184,10,MAP4K1
10123-999,SGX523,11184,10,MAP4K1
10125-101,PHA-665752,11184,2,MAP4K1
10125-999,PHA-665752,11184,2,MAP4K1
10126-101,PI103,11184,10,MAP4K1
10126-102,PI103,11184,10,MAP4K1
10126-999,PI103,11184,10,MAP4K1
10127-101,Dovitinib,11184,1,MAP4K1
10127-999,Dovitinib,11184,1,MAP4K1
10128-101,GSK 690693,11184,10,MAP4K1
10128-999,GSK 690693,11184,10,MAP4K1
10129-101,Ibrutinib,11184,10,MAP4K1
10130-101,Masitinib,11184,10,MAP4K1
10130-999,Masitinib,11184,10,MAP4K1
10132-101,SNS-032,11184,10,MAP4K1
10132-999,SNS-032,11184,10,MAP4K1
10133-101,Afatinib,11184,10,MAP4K1
10133-999,Afatinib,11184,10,MAP4K1
10138-101,Ruxolitinib,11184,10,MAP4K1
10138-105,Ruxolitinib,11184,10,MAP4K1
10138-999,Ruxolitinib,11184,10,MAP4K1
10141-101,Fedratinib,11184,3,MAP4K1
10141-999,Fedratinib,11184,3,MAP4K1
10151-101,Nintedanib,11184,1,MAP4K1
10151-999,Nintedanib,11184,1,MAP4K1
10157-101,Foretinib,11184,1,MAP4K1
10157-999,Foretinib,11184,1,MAP4K1
10159-101,Pelitinib,11184,2,MAP4K1
10162-101,SP600125,11184,10,MAP4K1
10167-101,SB 203580,11184,10,MAP4K1
10167-999,SB 203580,11184,10,MAP4K1
10168-101,VX-745,11184,10,MAP4K1
10168-999,VX-745,11184,10,MAP4K1
10169-101,Doramapimod,11184,10,MAP4K1
10169-999,Doramapimod,11184,10,MAP4K1
10171-101,TGX221,11184,10,MAP4K1
10175-101,Sunitinib,11184,1,MAP4K1
10175-106,Sunitinib,11184,1,MAP4K1
10175-999,Sunitinib,11184,1,MAP4K1
10177-101,Brivanib,11184,10,MAP4K1
10177-999,Brivanib,11184,10,MAP4K1
10181-101,GDC-0879,11184,10,MAP4K1
10181-999,GDC-0879,11184,10,MAP4K1
10182-101,Linifanib,11184,2,MAP4K1
10182-999,Linifanib,11184,2,MAP4K1
10189-101,Bosutinib,11184,1,MAP4K1
10189-999,Bosutinib,11184,1,MAP4K1
10192-101,KW2449,11184,1,MAP4K1
10192-999,KW2449,11184,1,MAP4K1
10198-101,Vandetanib,11184,3,MAP4K1
10198-999,Vandetanib,11184,3,MAP4K1
10206-101,RAF 265,11184,10,MAP4K1
10206-999,RAF 265,11184,10,MAP4K1
10208-101,JNK-IN-5A,11184,10,MAP4K1
10212-101,KIN001-021,11184,10,MAP4K1
10214-101,KIN001-123,11184,10,MAP4K1
10220-101,PKC412,11184,3,MAP4K1
10220-999,PKC412,11184,3,MAP4K1
10223-101,AG1478,11184,10,MAP4K1
10226-101,Tofacitinib,11184,10,MAP4K1
10226-108,Tofacitinib,11184,10,MAP4K1
10226-999,Tofacitinib,11184,10,MAP4K1
10229-101,KU63794,11184,10,MAP4K1
10230-101,Lestaurtinib,11184,1,MAP4K1
10230-999,Lestaurtinib,11184,1,MAP4K1
10232-101,Dactolisib,11184,10,MAP4K1
10233-101,Alpelisib,11184,10,MAP4K1
10255-101,GSK1838705A,11184,10,MAP4K1
10255-999,GSK1838705A,11184,10,MAP4K1
10287-101,Dinaciclib,11184,10,MAP4K1
10350-101,(s)-CR8,11184,10,MAP4K1
10356-101,5z-7-oxozeaenol,11184,10,MAP4K1
10401-101,GW2580,11184,10,MAP4K1
10441-101,SB202190,11184,10,MAP4K1
10443-101,Axitinib,11184,2,MAP4K1
10444-101,Cediranib,11184,2,MAP4K1
10001-101,Seliciclib,11200,10,CHEK2
10002-101,ALW-II-38-3,11200,10,CHEK2
10003-101,ALW-II-49-7,11200,10,CHEK2
10004-101,AT-7519,11200,10,CHEK2
10004-102,AT-7519,11200,10,CHEK2
10004-999,AT-7519,11200,10,CHEK2
10006-101,AZD7762,11200,1,CHEK2
10008-101,Sorafenib,11200,10,CHEK2
10008-104,Sorafenib,11200,10,CHEK2
10008-999,Sorafenib,11200,10,CHEK2
10009-101,CP466722,11200,10,CHEK2
10011-101,Alvocidib,11200,10,CHEK2
10011-999,Alvocidib,11200,10,CHEK2
10012-101,GSK429286A,11200,10,CHEK2
10013-101,GSK461364,11200,10,CHEK2
10013-999,GSK461364,11200,10,CHEK2
10014-101,GW843682X,11200,3,CHEK2
10015-101,HG-5-113-01,11200,10,CHEK2
10018-101,Neratinib,11200,2,CHEK2
10018-999,Neratinib,11200,2,CHEK2
10019-101,JW-7-24-1,11200,10,CHEK2
10020-101,Dasatinib,11200,3,CHEK2
10020-999,Dasatinib,11200,3,CHEK2
10021-101,Tozasertib,11200,3,CHEK2
10021-999,Tozasertib,11200,3,CHEK2
10023-103,Imatinib,11200,3,CHEK2
10023-999,Imatinib,11200,3,CHEK2
10024-101,NVP-TAE684,11200,1,CHEK2
10024-999,NVP-TAE684,11200,1,CHEK2
10025-101,CGP60474,11200,10,CHEK2
10027-101,Crizotinib,11200,10,CHEK2
10027-999,Crizotinib,11200,10,CHEK2
10028-102,BMS345541,11200,10,CHEK2
10028-999,BMS345541,11200,10,CHEK2
10035-101,Sigma A6730,11200,10,CHEK2
10035-109,Sigma A6730,11200,10,CHEK2
10036-101,SB 239063,11200,3,CHEK2
10037-101,AC220,11200,10,CHEK2
10037-999,AC220,11200,10,CHEK2
10038-101,WH-4-023,11200,10,CHEK2
10040-101,R406,11200,3,CHEK2
10040-999,R406,11200,3,CHEK2
10041-101,BI-2536,11200,3,CHEK2
10041-999,BI-2536,11200,3,CHEK2
10042-101,Motesanib,11200,10,CHEK2
10042-999,Motesanib,11200,10,CHEK2
10043-101,KIN001-127,11200,10,CHEK2
10045-101,A443654,11200,10,CHEK2
10046-101,SB590885,11200,10,CHEK2
10047-101,Pictilisib,11200,10,CHEK2
10047-999,Pictilisib,11200,10,CHEK2
10048-101,PD184352,11200,10,CHEK2
10048-999,PD184352,11200,10,CHEK2
10049-101,PLX-4720,11200,10,CHEK2
10049-999,PLX-4720,11200,10,CHEK2
10050-101,AZ-628,11200,10,CHEK2
10051-104,Lapatinib,11200,3,CHEK2
10051-999,Lapatinib,11200,3,CHEK2
10053-101,ZSTK474,11200,10,CHEK2
10056-101,Selumetinib,11200,10,CHEK2
10056-999,Selumetinib,11200,10,CHEK2
10058-101,CG-930,11200,10,CHEK2
10059-101,AZD-6482,11200,10,CHEK2
10060-101,TAK-715,11200,3,CHEK2
10061-101,NU7441,11200,10,CHEK2
10064-101,WYE-125132,11200,10,CHEK2
10066-101,MLN8054,11200,10,CHEK2
10066-999,MLN8054,11200,10,CHEK2
10067-101,Barasertib,11200,3,CHEK2
10067-999,Barasertib,11200,3,CHEK2
10068-101,Vemurafenib,11200,10,CHEK2
10069-101,Enzastaurin,11200,10,CHEK2
10069-999,Enzastaurin,11200,10,CHEK2
10070-101,NPK76-II-72-1,11200,10,CHEK2
10071-101,Palbociclib,11200,10,CHEK2
10071-102,Palbociclib,11200,10,CHEK2
10072-101,PF562271,11200,2,CHEK2
10073-101,PHA-793887,11200,10,CHEK2
10075-101,QL-X-138,11200,10,CHEK2
10076-101,QL-XI-92,11200,10,CHEK2
10079-101,Torin1,11200,10,CHEK2
10080-101,Torin2,11200,10,CHEK2
10082-101,WZ-4-145,11200,10,CHEK2
10083-101,WZ-7043,11200,10,CHEK2
10086-101,XMD11-50,11200,2,CHEK2
10087-101,XMD11-85h,11200,10,CHEK2
10088-101,XMD13-2,11200,10,CHEK2
10089-101,XMD14-99,11200,10,CHEK2
10091-101,XMD16-144,11200,10,CHEK2
10092-101,JWE-035,11200,10,CHEK2
10094-101,XMD8-92,11200,10,CHEK2
10095-101,ZG-10,11200,10,CHEK2
10096-101,ZM-447439,11200,10,CHEK2
10097-101,Erlotinib,11200,3,CHEK2
10097-102,Erlotinib,11200,3,CHEK2
10097-999,Erlotinib,11200,3,CHEK2
10098-101,Gefitinib,11200,2,CHEK2
10098-999,Gefitinib,11200,2,CHEK2
10099-101,Nilotinib,11200,10,CHEK2
10099-999,Nilotinib,11200,10,CHEK2
10100-101,JNK-9L,11200,10,CHEK2
10101-101,PD0325901,11200,10,CHEK2
10103-101,Staurosporine,11200,1,CHEK2
10103-999,Staurosporine,11200,1,CHEK2
10105-101,MPS-1-IN-1,11200,10,CHEK2
10114-101,Pazopanib,11200,10,CHEK2
10114-102,Pazopanib,11200,10,CHEK2
10114-999,Pazopanib,11200,10,CHEK2
10120-102,Canertinib,11200,10,CHEK2
10120-999,Canertinib,11200,10,CHEK2
10123-101,SGX523,11200,10,CHEK2
10123-999,SGX523,11200,10,CHEK2
10125-101,PHA-665752,11200,10,CHEK2
10125-999,PHA-665752,11200,10,CHEK2
10126-101,PI103,11200,10,CHEK2
10126-102,PI103,11200,10,CHEK2
10126-999,PI103,11200,10,CHEK2
10128-101,GSK 690693,11200,3,CHEK2
10128-999,GSK 690693,11200,3,CHEK2
10129-101,Ibrutinib,11200,10,CHEK2
10130-101,Masitinib,11200,10,CHEK2
10130-999,Masitinib,11200,10,CHEK2
10132-101,SNS-032,11200,10,CHEK2
10132-999,SNS-032,11200,10,CHEK2
10133-101,Afatinib,11200,10,CHEK2
10133-999,Afatinib,11200,10,CHEK2
10135-101,Linsitinib,11200,3,CHEK2
10136-101,TPCA-1,11200,2,CHEK2
10138-101,Ruxolitinib,11200,10,CHEK2
10138-105,Ruxolitinib,11200,10,CHEK2
10138-999,Ruxolitinib,11200,10,CHEK2
10140-101,Momelotinib,11200,10,CHEK2
10140-114,Momelotinib,11200,10,CHEK2
10141-101,Fedratinib,11200,10,CHEK2
10141-999,Fedratinib,11200,10,CHEK2
10147-101,Buparlisib,11200,10,CHEK2
10151-101,Nintedanib,11200,10,CHEK2
10151-999,Nintedanib,11200,10,CHEK2
10157-101,Foretinib,11200,1,CHEK2
10157-999,Foretinib,11200,1,CHEK2
10166-101,BAY61-3606,11200,3,CHEK2
10166-107,BAY61-3606,11200,3,CHEK2
10167-101,SB 203580,11200,3,CHEK2
10167-999,SB 203580,11200,3,CHEK2
10168-101,VX-745,11200,10,CHEK2
10168-999,VX-745,11200,10,CHEK2
10169-101,Doramapimod,11200,10,CHEK2
10169-999,Doramapimod,11200,10,CHEK2
10171-101,TGX221,11200,10,CHEK2
10175-101,Sunitinib,11200,1,CHEK2
10175-106,Sunitinib,11200,1,CHEK2
10175-999,Sunitinib,11200,1,CHEK2
10176-101,Y-27632,11200,3,CHEK2
10177-101,Brivanib,11200,10,CHEK2
10177-999,Brivanib,11200,10,CHEK2
10180-101,CHIR-99021,11200,3,CHEK2
10181-101,GDC-0879,11200,10,CHEK2
10181-999,GDC-0879,11200,10,CHEK2
10182-101,Linifanib,11200,10,CHEK2
10182-999,Linifanib,11200,10,CHEK2
10183-101,BGJ398,11200,10,CHEK2
10189-101,Bosutinib,11200,2,CHEK2
10189-999,Bosutinib,11200,2,CHEK2
10192-101,KW2449,11200,1,CHEK2
10192-999,KW2449,11200,1,CHEK2
10198-101,Vandetanib,11200,10,CHEK2
10198-999,Vandetanib,11200,10,CHEK2
10206-101,RAF 265,11200,10,CHEK2
10206-999,RAF 265,11200,10,CHEK2
10207-101,NVP-TAE226,11200,2,CHEK2
10208-101,JNK-IN-5A,11200,10,CHEK2
10210-101,Go 6976,11200,1,CHEK2
10212-101,KIN001-021,11200,10,CHEK2
10213-101,KIN001-111,11200,2,CHEK2
10215-101,KIN001-135,11200,2,CHEK2
10220-101,PKC412,11200,10,CHEK2
10220-999,PKC412,11200,10,CHEK2
10226-101,Tofacitinib,11200,10,CHEK2
10226-108,Tofacitinib,11200,10,CHEK2
10226-999,Tofacitinib,11200,10,CHEK2
10229-101,KU63794,11200,10,CHEK2
10230-101,Lestaurtinib,11200,2,CHEK2
10230-999,Lestaurtinib,11200,2,CHEK2
10232-101,Dactolisib,11200,10,CHEK2
10233-101,Alpelisib,11200,10,CHEK2
10255-101,GSK1838705A,11200,2,CHEK2
10255-999,GSK1838705A,11200,2,CHEK2
10285-101,PHA-767491,11200,3,CHEK2
10304-105,Rucaparib,11200,10,CHEK2
10337-102,OTSSP167,11200,10,CHEK2
10342-101,HG-14-10-04,11200,2,CHEK2
10350-101,(s)-CR8,11200,10,CHEK2
10356-101,5z-7-oxozeaenol,11200,10,CHEK2
10363-101,JNK-IN-8,11200,10,CHEK2
10364-101,MRT67307,11200,10,CHEK2
10391-101,Alisertib,11200,3,CHEK2
10401-101,GW2580,11200,10,CHEK2
10405-101,PP1,11200,3,CHEK2
10408-101,Sotrastaurin,11200,3,CHEK2
10443-101,Axitinib,11200,3,CHEK2
10444-101,Cediranib,11200,3,CHEK2
10445-101,Taselisib,11200,10,CHEK2
10504-111,Chk2 inhibitor II,11200,1,CHEK2
10001-101,Seliciclib,11213,10,IRAK3
10002-101,ALW-II-38-3,11213,10,IRAK3
10003-101,ALW-II-49-7,11213,10,IRAK3
10004-101,AT-7519,11213,10,IRAK3
10004-102,AT-7519,11213,10,IRAK3
10004-999,AT-7519,11213,10,IRAK3
10008-101,Sorafenib,11213,10,IRAK3
10008-104,Sorafenib,11213,10,IRAK3
10008-999,Sorafenib,11213,10,IRAK3
10010-101,CP724714,11213,10,IRAK3
10011-101,Alvocidib,11213,10,IRAK3
10011-999,Alvocidib,11213,10,IRAK3
10012-101,GSK429286A,11213,10,IRAK3
10013-101,GSK461364,11213,3,IRAK3
10013-999,GSK461364,11213,3,IRAK3
10018-101,Neratinib,11213,10,IRAK3
10018-999,Neratinib,11213,10,IRAK3
10020-101,Dasatinib,11213,10,IRAK3
10020-999,Dasatinib,11213,10,IRAK3
10021-101,Tozasertib,11213,3,IRAK3
10021-999,Tozasertib,11213,3,IRAK3
10023-103,Imatinib,11213,10,IRAK3
10023-999,Imatinib,11213,10,IRAK3
10024-101,NVP-TAE684,11213,2,IRAK3
10024-999,NVP-TAE684,11213,2,IRAK3
10025-101,CGP60474,11213,10,IRAK3
10026-101,PD173074,11213,10,IRAK3
10027-101,Crizotinib,11213,1,IRAK3
10027-999,Crizotinib,11213,1,IRAK3
10028-102,BMS345541,11213,10,IRAK3
10028-999,BMS345541,11213,10,IRAK3
10035-101,Sigma A6730,11213,10,IRAK3
10035-109,Sigma A6730,11213,10,IRAK3
10037-101,AC220,11213,10,IRAK3
10037-999,AC220,11213,10,IRAK3
10039-101,WH-4-025,11213,10,IRAK3
10040-101,R406,11213,1,IRAK3
10040-999,R406,11213,1,IRAK3
10041-101,BI-2536,11213,10,IRAK3
10041-999,BI-2536,11213,10,IRAK3
10042-101,Motesanib,11213,10,IRAK3
10042-999,Motesanib,11213,10,IRAK3
10043-101,KIN001-127,11213,10,IRAK3
10047-101,Pictilisib,11213,3,IRAK3
10047-999,Pictilisib,11213,3,IRAK3
10048-101,PD184352,11213,10,IRAK3
10048-999,PD184352,11213,10,IRAK3
10049-101,PLX-4720,11213,10,IRAK3
10049-999,PLX-4720,11213,10,IRAK3
10050-101,AZ-628,11213,10,IRAK3
10051-104,Lapatinib,11213,10,IRAK3
10051-999,Lapatinib,11213,10,IRAK3
10053-101,ZSTK474,11213,10,IRAK3
10056-101,Selumetinib,11213,10,IRAK3
10056-999,Selumetinib,11213,10,IRAK3
10058-101,CG-930,11213,10,IRAK3
10060-101,TAK-715,11213,10,IRAK3
10064-101,WYE-125132,11213,10,IRAK3
10066-101,MLN8054,11213,3,IRAK3
10066-999,MLN8054,11213,3,IRAK3
10067-101,Barasertib,11213,3,IRAK3
10067-999,Barasertib,11213,3,IRAK3
10069-101,Enzastaurin,11213,10,IRAK3
10069-999,Enzastaurin,11213,10,IRAK3
10070-101,NPK76-II-72-1,11213,10,IRAK3
10073-101,PHA-793887,11213,10,IRAK3
10076-101,QL-XI-92,11213,10,IRAK3
10082-101,WZ-4-145,11213,10,IRAK3
10083-101,WZ-7043,11213,10,IRAK3
10086-101,XMD11-50,11213,10,IRAK3
10087-101,XMD11-85h,11213,10,IRAK3
10089-101,XMD14-99,11213,10,IRAK3
10090-101,XMD15-27,11213,10,IRAK3
10093-101,XMD8-85,11213,10,IRAK3
10094-101,XMD8-92,11213,10,IRAK3
10097-101,Erlotinib,11213,10,IRAK3
10097-102,Erlotinib,11213,10,IRAK3
10097-999,Erlotinib,11213,10,IRAK3
10098-101,Gefitinib,11213,3,IRAK3
10098-999,Gefitinib,11213,3,IRAK3
10099-101,Nilotinib,11213,10,IRAK3
10099-999,Nilotinib,11213,10,IRAK3
10101-101,PD0325901,11213,10,IRAK3
10103-101,Staurosporine,11213,1,IRAK3
10103-999,Staurosporine,11213,1,IRAK3
10105-101,MPS-1-IN-1,11213,10,IRAK3
10114-101,Pazopanib,11213,2,IRAK3
10114-102,Pazopanib,11213,2,IRAK3
10114-999,Pazopanib,11213,2,IRAK3
10120-102,Canertinib,11213,3,IRAK3
10120-999,Canertinib,11213,3,IRAK3
10123-101,SGX523,11213,10,IRAK3
10123-999,SGX523,11213,10,IRAK3
10125-101,PHA-665752,11213,2,IRAK3
10125-999,PHA-665752,11213,2,IRAK3
10126-101,PI103,11213,10,IRAK3
10126-102,PI103,11213,10,IRAK3
10126-999,PI103,11213,10,IRAK3
10128-101,GSK 690693,11213,10,IRAK3
10128-999,GSK 690693,11213,10,IRAK3
10129-101,Ibrutinib,11213,10,IRAK3
10130-101,Masitinib,11213,10,IRAK3
10130-999,Masitinib,11213,10,IRAK3
10132-101,SNS-032,11213,3,IRAK3
10132-999,SNS-032,11213,3,IRAK3
10133-101,Afatinib,11213,10,IRAK3
10133-999,Afatinib,11213,10,IRAK3
10138-101,Ruxolitinib,11213,10,IRAK3
10138-105,Ruxolitinib,11213,10,IRAK3
10138-999,Ruxolitinib,11213,10,IRAK3
10141-101,Fedratinib,11213,2,IRAK3
10141-999,Fedratinib,11213,2,IRAK3
10147-101,Buparlisib,11213,10,IRAK3
10151-101,Nintedanib,11213,3,IRAK3
10151-999,Nintedanib,11213,3,IRAK3
10157-101,Foretinib,11213,2,IRAK3
10157-999,Foretinib,11213,2,IRAK3
10159-101,Pelitinib,11213,10,IRAK3
10162-101,SP600125,11213,10,IRAK3
10167-101,SB 203580,11213,10,IRAK3
10167-999,SB 203580,11213,10,IRAK3
10168-101,VX-745,11213,10,IRAK3
10168-999,VX-745,11213,10,IRAK3
10169-101,Doramapimod,11213,10,IRAK3
10169-999,Doramapimod,11213,10,IRAK3
10171-101,TGX221,11213,10,IRAK3
10175-101,Sunitinib,11213,2,IRAK3
10175-106,Sunitinib,11213,2,IRAK3
10175-999,Sunitinib,11213,2,IRAK3
10177-101,Brivanib,11213,10,IRAK3
10177-999,Brivanib,11213,10,IRAK3
10181-101,GDC-0879,11213,10,IRAK3
10181-999,GDC-0879,11213,10,IRAK3
10182-101,Linifanib,11213,10,IRAK3
10182-999,Linifanib,11213,10,IRAK3
10187-101,Ki20227,11213,3,IRAK3
10187-999,Ki20227,11213,3,IRAK3
10189-101,Bosutinib,11213,10,IRAK3
10189-999,Bosutinib,11213,10,IRAK3
10192-101,KW2449,11213,2,IRAK3
10192-999,KW2449,11213,2,IRAK3
10198-101,Vandetanib,11213,10,IRAK3
10198-999,Vandetanib,11213,10,IRAK3
10206-101,RAF 265,11213,10,IRAK3
10206-999,RAF 265,11213,10,IRAK3
10208-101,JNK-IN-5A,11213,10,IRAK3
10212-101,KIN001-021,11213,10,IRAK3
10213-101,KIN001-111,11213,10,IRAK3
10214-101,KIN001-123,11213,10,IRAK3
10220-101,PKC412,11213,2,IRAK3
10220-999,PKC412,11213,2,IRAK3
10226-101,Tofacitinib,11213,10,IRAK3
10226-108,Tofacitinib,11213,10,IRAK3
10226-999,Tofacitinib,11213,10,IRAK3
10229-101,KU63794,11213,10,IRAK3
10230-101,Lestaurtinib,11213,1,IRAK3
10230-999,Lestaurtinib,11213,1,IRAK3
10232-101,Dactolisib,11213,10,IRAK3
10255-101,GSK1838705A,11213,10,IRAK3
10255-999,GSK1838705A,11213,10,IRAK3
10289-101,AZD4547,11213,10,IRAK3
10337-102,OTSSP167,11213,10,IRAK3
10342-101,HG-14-10-04,11213,2,IRAK3
10350-101,(s)-CR8,11213,10,IRAK3
10356-101,5z-7-oxozeaenol,11213,10,IRAK3
10401-101,GW2580,11213,10,IRAK3
10441-101,SB202190,11213,10,IRAK3
10443-101,Axitinib,11213,10,IRAK3
10444-101,Cediranib,11213,10,IRAK3
10445-101,Taselisib,11213,10,IRAK3
10023-103,Imatinib,11238,10,CA5B
10023-999,Imatinib,11238,10,CA5B
10099-101,Nilotinib,11238,10,CA5B
10099-999,Nilotinib,11238,10,CA5B
10318-101,Resveratrol,11238,3,CA5B
10410-101,Ellagic acid,11238,10,CA5B
10503-101,Celecoxib,11238,1,CA5B
10052-101,Sirolimus,11328,1,FKBP9
10001-101,Seliciclib,11329,10,STK38
10002-101,ALW-II-38-3,11329,10,STK38
10004-101,AT-7519,11329,10,STK38
10004-102,AT-7519,11329,10,STK38
10004-999,AT-7519,11329,10,STK38
10008-101,Sorafenib,11329,10,STK38
10008-104,Sorafenib,11329,10,STK38
10008-999,Sorafenib,11329,10,STK38
10011-101,Alvocidib,11329,10,STK38
10011-999,Alvocidib,11329,10,STK38
10013-101,GSK461364,11329,10,STK38
10013-999,GSK461364,11329,10,STK38
10014-101,GW843682X,11329,10,STK38
10017-101,HG-6-64-01,11329,10,STK38
10018-101,Neratinib,11329,10,STK38
10018-999,Neratinib,11329,10,STK38
10020-101,Dasatinib,11329,10,STK38
10020-999,Dasatinib,11329,10,STK38
10021-101,Tozasertib,11329,10,STK38
10021-999,Tozasertib,11329,10,STK38
10023-103,Imatinib,11329,10,STK38
10023-999,Imatinib,11329,10,STK38
10024-101,NVP-TAE684,11329,2,STK38
10024-999,NVP-TAE684,11329,2,STK38
10025-101,CGP60474,11329,10,STK38
10027-101,Crizotinib,11329,10,STK38
10027-999,Crizotinib,11329,10,STK38
10028-102,BMS345541,11329,10,STK38
10028-999,BMS345541,11329,10,STK38
10037-101,AC220,11329,10,STK38
10037-999,AC220,11329,10,STK38
10038-101,WH-4-023,11329,10,STK38
10040-101,R406,11329,3,STK38
10040-999,R406,11329,3,STK38
10041-101,BI-2536,11329,10,STK38
10041-999,BI-2536,11329,10,STK38
10042-101,Motesanib,11329,10,STK38
10042-999,Motesanib,11329,10,STK38
10046-101,SB590885,11329,10,STK38
10047-101,Pictilisib,11329,10,STK38
10047-999,Pictilisib,11329,10,STK38
10048-101,PD184352,11329,10,STK38
10048-999,PD184352,11329,10,STK38
10049-101,PLX-4720,11329,10,STK38
10049-999,PLX-4720,11329,10,STK38
10050-101,AZ-628,11329,10,STK38
10051-104,Lapatinib,11329,10,STK38
10051-999,Lapatinib,11329,10,STK38
10056-101,Selumetinib,11329,10,STK38
10056-999,Selumetinib,11329,10,STK38
10058-101,CG-930,11329,10,STK38
10059-101,AZD-6482,11329,10,STK38
10060-101,TAK-715,11329,10,STK38
10061-101,NU7441,11329,10,STK38
10064-101,WYE-125132,11329,10,STK38
10066-101,MLN8054,11329,10,STK38
10066-999,MLN8054,11329,10,STK38
10067-101,Barasertib,11329,10,STK38
10067-999,Barasertib,11329,10,STK38
10068-101,Vemurafenib,11329,10,STK38
10069-101,Enzastaurin,11329,10,STK38
10069-999,Enzastaurin,11329,10,STK38
10075-101,QL-X-138,11329,10,STK38
10076-101,QL-XI-92,11329,10,STK38
10079-101,Torin1,11329,10,STK38
10080-101,Torin2,11329,10,STK38
10083-101,WZ-7043,11329,10,STK38
10086-101,XMD11-50,11329,10,STK38
10087-101,XMD11-85h,11329,10,STK38
10088-101,XMD13-2,11329,10,STK38
10089-101,XMD14-99,11329,10,STK38
10092-101,JWE-035,11329,10,STK38
10093-101,XMD8-85,11329,10,STK38
10094-101,XMD8-92,11329,10,STK38
10095-101,ZG-10,11329,10,STK38
10096-101,ZM-447439,11329,10,STK38
10097-101,Erlotinib,11329,10,STK38
10097-102,Erlotinib,11329,10,STK38
10097-999,Erlotinib,11329,10,STK38
10098-101,Gefitinib,11329,10,STK38
10098-999,Gefitinib,11329,10,STK38
10099-101,Nilotinib,11329,10,STK38
10099-999,Nilotinib,11329,10,STK38
10100-101,JNK-9L,11329,10,STK38
10101-101,PD0325901,11329,10,STK38
10103-101,Staurosporine,11329,1,STK38
10103-999,Staurosporine,11329,1,STK38
10104-101,RO-3306,11329,10,STK38
10114-101,Pazopanib,11329,10,STK38
10114-102,Pazopanib,11329,10,STK38
10114-999,Pazopanib,11329,10,STK38
10120-102,Canertinib,11329,10,STK38
10120-999,Canertinib,11329,10,STK38
10123-101,SGX523,11329,10,STK38
10123-999,SGX523,11329,10,STK38
10125-101,PHA-665752,11329,10,STK38
10125-999,PHA-665752,11329,10,STK38
10126-101,PI103,11329,10,STK38
10126-102,PI103,11329,10,STK38
10126-999,PI103,11329,10,STK38
10127-101,Dovitinib,11329,2,STK38
10127-999,Dovitinib,11329,2,STK38
10128-101,GSK 690693,11329,10,STK38
10128-999,GSK 690693,11329,10,STK38
10130-101,Masitinib,11329,10,STK38
10130-999,Masitinib,11329,10,STK38
10132-101,SNS-032,11329,10,STK38
10132-999,SNS-032,11329,10,STK38
10133-101,Afatinib,11329,10,STK38
10133-999,Afatinib,11329,10,STK38
10138-101,Ruxolitinib,11329,10,STK38
10138-105,Ruxolitinib,11329,10,STK38
10138-999,Ruxolitinib,11329,10,STK38
10141-101,Fedratinib,11329,3,STK38
10141-999,Fedratinib,11329,3,STK38
10151-101,Nintedanib,11329,10,STK38
10151-999,Nintedanib,11329,10,STK38
10157-101,Foretinib,11329,10,STK38
10157-999,Foretinib,11329,10,STK38
10167-101,SB 203580,11329,10,STK38
10167-999,SB 203580,11329,10,STK38
10168-101,VX-745,11329,10,STK38
10168-999,VX-745,11329,10,STK38
10169-101,Doramapimod,11329,10,STK38
10169-999,Doramapimod,11329,10,STK38
10175-101,Sunitinib,11329,2,STK38
10175-106,Sunitinib,11329,2,STK38
10175-999,Sunitinib,11329,2,STK38
10177-101,Brivanib,11329,10,STK38
10177-999,Brivanib,11329,10,STK38
10181-101,GDC-0879,11329,10,STK38
10181-999,GDC-0879,11329,10,STK38
10182-101,Linifanib,11329,10,STK38
10182-999,Linifanib,11329,10,STK38
